,ABV,Coin,Market Cap,Percent Change,Price
907,MONK,Monkey Project,1277493.37241,1.32%,$0.387106
908,LWF,Local World F...,1262179.85219,25.67%,$0.012952
909,ZLA,Zilla,1260317.40287,-3.60%,$0.031145
910,PBL,Publica,1237751.64719,-4.91%,$0.066607
911,NRVE,Narrative,1230523.7562,-17.59%,$0.026222
912,IPSX,IP Exchange,1224987.5645,0.53%,$0.001470
913,FTX,FintruX Network,1223618.65411,-3.68%,$0.014396
914,CMCT,Crowd Machine,1222510.96098,-0.14%,$0.002600
915,UFR,Upfiring,1221321.42338,-10.43%,$0.062825
916,RCT,RealChain,1220678.15787,-5.52%,$0.003801
917,CDM,Condominium,1213303.36473,-6.01%,$0.002402
918,VIT,Vice Industry...,1211096.35915,-14.32%,$0.004217
919,SIG,Spectiv,1182730.30389,-3.24%,$0.004143
920,USNBT,NuBits,1178819.57984,-1.80%,$0.107344
921,ENGT,Engagement Token,1168831.92006,1.56%,$0.002815
922,GAT,Gatcoin,1157457.72378,-4.58%,$0.002184
923,LALA,LALA World,1143341.17424,0.06%,$0.005959
924,VRM,VeriumReserve,1138835.27834,-2.41%,$0.627924
925,CAT,BitClave,1127469.38699,-9.98%,$0.002249
926,ONL,On.Live,1125570.32958,-3.15%,$0.055734
927,GLA,Gladius Token,1115463.44804,-10.56%,$0.077147
928,ZEST,ZEST,1114661.80696,-1.58%,$0.515068
929,WISH,MyWish,1084275.29005,-0.09%,$0.056694
930,PLAY,HEROcoin,1083178.12424,-6.10%,$0.009045
931,EXCL,ExclusiveCoin,1079938.4013,-5.96%,$0.220386
932,PFR,Payfair,1075120.74153,-16.05%,$0.012080
933,DNR,Denarius,1074988.38915,-16.90%,$0.283547
934,UNIT,Universal Cur...,1069842.56619,-2.74%,$0.070461
935,SHL,Oyster Shell,1067485.47467,-8.40%,$0.012604
936,CYFM,CyberFM,1065649.10383,-0.24%,$0.000017
937,XCLR,ClearCoin,1064376.40341,-1.41%,$0.002016
938,STA,Starta,1061572.15333,-58.20%,$0.204148
939,TAC,Traceability ...,1051185.55429,-4.79%,$0.005503
940,KORE,Kore,1031421.10001,-8.73%,$0.509982
941,CANN,CannabisCoin,1030468.50157,-6.01%,$0.013343
942,WEB,Webcoin,1030414.29104,-4.39%,$0.031612
943,SPR,SpreadCoin,1024082.63678,4.12%,$0.095937
944,HWC,HollyWoodCoin,1017691.0847,-42.36%,$0.110845
945,PUT,Profile Utili...,1012950.36538,-11.46%,$0.022366
946,HQX,HOQU,1006497.32809,-6.91%,$0.006660
947,BELA,Bela,1001430.01994,-7.65%,$0.026346
948,MRT,Miners' Rewar...,984687.843495,0.86%,$0.098469
949,NUSD,nUSD,975949.194268,-0.14%,$0.994951
950,SYNX,Syndicate,966192.211285,-5.11%,$0.049468
951,KRB,Karbo,961885.047258,-2.47%,$0.147297
952,ARG,Argentum,954774.346261,-8.19%,$0.092979
953,LDOGE,LiteDoge,950022.684713,-3.23%,$0.000063
954,EFL,e-Gulden,946976.442883,-0.77%,$0.055845
955,MEME,Memetic / Pep...,942103.052198,0.85%,$0.040269
956,ARO,Arionum,941348.820578,-4.14%,$0.012577
957,MEDIC,MedicCoin,932963.308349,-7.67%,$0.004381
958,PENG,Penguin Coin,931375.070126,-3.14%,$0.000101
959,ATB,ATBCoin,929127.93814,-2.26%,$0.022102
960,EVN,EvenCoin,926480.993194,-3.06%,$0.064821
961,WRC,Worldcore,914685.25433,-1.14%,$0.005136
962,MVC,Maverick Chain,902637.667437,-2.35%,$0.008602
963,SMOKE,Smoke,897491.91321,7.99%,$0.087893
964,SUMO,Sumokoin,874118.380643,-17.81%,$0.119321
965,ZXC,0xcert,866948.249758,-1.71%,$0.007539
966,TRTL,Turtlecoin,858592.799764,-4.50%,$0.000035
967,OOT,Utrum,851870.345777,-10.30%,$0.026292
968,TIG,Tigereum,843560.368537,-5.66%,$0.052171
969,SEXC,ShareX,842897.04846,-2.31%,$0.001306
970,CHX,Own,835172.47428,-8.11%,$0.014146
971,HERO,Sovereign Hero,828589.061987,-6.41%,$173.60
972,EBST,eBoost,818949.705944,-2.71%,$0.040947
973,LOCI,LOCIcoin,818548.930055,1.09%,$0.020208
974,ACE,ACE (TokenStars),817831.523992,-1.76%,$0.070054
975,VOISE,Voise,814318.545577,9.96%,$0.001561
976,PUREX,Pure,814130.070862,-8.89%,$0.055390
977,FKX,Knoxstertoken,796329.810743,-4.20%,$0.007271
978,STAC,StarterCoin,789885.037123,-12.50%,$0.002797
979,EGC,EverGreenCoin,787011.199949,-1.59%,$0.057470
980,GCN,GCN Coin,786518.87667,-14.63%,$0.000005
981,TGAME,Truegame,781689.530723,1.98%,$0.009466
982,GENE,Parkgene,780793.300225,-22.39%,$0.002791
983,CCL,CYCLEAN,778897.368929,-2.60%,$0.008758
984,THRT,Thrive Token,771060.752363,-4.06%,$0.007571
985,BITS,Bitswift,770761.005342,-6.16%,$0.198413
986,TBX,Tokenbox,765048.252575,-5.60%,$0.067106
987,VULC,VULCANO,759140.437683,-7.51%,$0.007630
988,CHC,ChainCoin,744676.187723,-9.96%,$0.047729
989,BRK,Breakout,740093.551821,-0.02%,$0.039057
990,NAVI,Naviaddress,739413.904669,2.65%,$0.003048
991,BIO,BioCoin,736374.21884,-12.79%,$0.001063
992,ING,Iungo,731501.28518,-5.17%,$0.018288
993,ZER,Zero,727838.955968,-9.38%,$0.177939
994,AUC,Auctus,722934.20854,-8.34%,$0.042433
995,SKIN,SkinCoin,716881.902393,-9.58%,$0.008129
996,RYO,Ryo Currency,714284.021978,2.29%,$0.122225
997,SPD,Stipend,705494.855988,-4.30%,$0.084649
998,MITX,Morpheus Labs,696867.685864,-13.59%,$0.003947
999,ALT,Altcoin,692812.869108,-3.23%,$5.62
1000,DIT,Digital Insur...,691790.377329,-2.62%,$0.003300
1001,INV,Invacio,686466.380937,-2.04%,$0.020793
1002,RGS,RusGas,674389.450514,41.04%,$0.000371
1003,GIC,Giant,673063.276345,-8.79%,$0.390700
1004,METM,MetaMorph,667775.607486,-15.37%,$0.013083
1005,FLOT,Fire Lotto,662280.891613,-20.05%,$0.031722
1006,CFUN,CFun,660416.899428,-9.80%,$0.001538
1007,LDC,Leadcoin,653520.508159,-4.36%,$0.000833
1008,EQT,EquiTrader,652476.949532,-10.74%,$0.058651
1009,XSG,SnowGem,649745.983924,-3.55%,$0.081892
1010,ORE,Galactrum,644370.697563,-3.35%,$0.287616
1011,TCC,The ChampCoin,643906.915393,-12.27%,$0.003904
1012,BTK,Bitcoin Token,633795.934544,-15.43%,$0.000067
1013,XBI,Bitcoin Incog...,631547.642825,-11.08%,$0.092386
1014,PHO,Photon,626121.863503,14.26%,$0.000025
1015,BOUTS,BoutsPro,619429.198757,-7.78%,$0.008085
1016,MNTP,GoldMint,617517.559299,5.24%,$0.322464
1017,CMPCO,CampusCoin,617401.589384,28.02%,$0.001240
1018,HAND,ShowHand,617349.35834,-4.99%,$0.000010
1019,XCG,Xchange,616539.921137,-2.47%,$0.273693
1020,XPD,PetroDollar,613222.269871,-14.47%,$0.009583
1021,SPN,Sapien,612360.602142,-1.05%,$0.003049
1022,TRUST,TrustPlus,606367.190267,-4.52%,$0.018898
1023,XMG,Magi,595450.390226,0.01%,$0.073118
1024,RUP,Rupee,589560.349138,76.60%,$0.023842
1025,AOG,smARTOFGIVING,579247.223728,-2.77%,$0.121856
1026,FSBT,Forty Seven Bank,572033.295936,-5.23%,$0.162994
1027,KRL,Kryll,569253.958715,-3.43%,$0.051776
1028,EBTC,eBitcoin,567651.59256,-1.53%,$0.030039
1029,ELLA,Ellaism,566946.400833,22.62%,$0.046295
1030,PMNT,Paymon,563092.603487,-13.84%,$0.000921
1031,KLKS,Kalkulus,550507.343398,-1.39%,$0.045214
1032,GETX,Guaranteed Et...,550383.901947,-7.06%,$0.001835
1033,REF,RefToken,550222.957942,49.94%,$0.749695
1034,BON,Bonpay,546827.603469,-4.25%,$0.048433
1035,TZC,TrezarCoin,542629.593769,-3.55%,$0.005669
1036,FJC,FujiCoin,540093.46638,20.79%,$0.000326
1037,AMM,MicroMoney,536691.028805,1.93%,$0.042566
1038,BBO,Bigbom,536037.206014,7.61%,$0.001684
1039,AKA,Akroma,534226.246974,-5.13%,$0.035841
1040,XUN,UltraNote Coin,533830.840859,-6.73%,$0.000431
1041,XBC,Bitcoin Plus,532813.871126,-17.79%,$4.65
1042,DAN,Daneel,531159.364729,-8.03%,$0.014151
1043,CL,Coinlancer,528527.117028,3.47%,$0.007479
1044,FGC,FantasyGold,524106.921151,17.41%,$0.052792
1045,TOLL,Bridge Protocol,523096.435421,-27.56%,$0.002293
1046,CRB,Creditbit,522822.765295,-3.94%,$0.031320
1047,TKA,Tokia,516087.46922,-1.82%,$0.012248
1048,JOT,Jury.Online T...,510236.368796,-0.53%,$0.056694
1049,AIX,Aigang,506126.824327,-6.02%,$0.024351
1050,BBP,BiblePay,500272.37377,1.09%,$0.000521
1051,MFG,SyncFab,495630.565105,-7.31%,$0.003069
1052,PKG,PKG Token,491663.679081,-3.14%,$0.000055
1053,OPC,OP Coin,486477.255876,29.20%,$0.000262
1054,PRJ,Project Coin,478132.312984,-4.43%,$0.565875
1055,EVI,Evimeria,473257.298332,18.87%,$0.000030
1056,VIU,Viuly,468440.355922,-0.51%,$0.000535
1057,XMCC,Monoeci,466380.275723,3.20%,$0.059558
1058,XBP,BlitzPredict,454887.770974,-9.98%,$0.001293
1059,NLX,Nullex,453615.068118,0.13%,$0.011207
1060,WSD,White Standard,444935.024731,0.18%,$1.00
1061,CREA,Creativecoin,443584.67169,2.17%,$0.026809
1062,VIKKY,VikkyToken,443348.843486,-33.97%,$0.000119
1063,XNN,Xenon,441279.549303,-1.45%,$0.001471
1064,LIVE,Live Stars,439615.649135,-3.43%,$0.011067
1065,INN,Innova,436584.580106,-1.00%,$0.096705
1066,RAIN,Condensate,432871.72814,-8.97%,$0.001367
1067,ZET,Zetacoin,429816.241571,-5.02%,$0.002548
1068,ADI,Aditus,429429.364552,-0.63%,$0.001834
1069,FND,FundRequest,427443.359861,-5.49%,$0.009870
1070,EZT,EZToken,420480.586017,-24.64%,$0.036548
1071,ADZ,Adzcoin,417563.103272,-5.64%,$0.009436
1072,ZNY,Bitzeny,413339.598733,-3.26%,$0.005466
1073,APR,APR Coin,412372.5465,1.37%,$0.099790
1074,KLN,Kolion,411083.06014,-4.45%,$0.586822
1075,UNB,UnbreakableCoin,402008.715513,-18.06%,$0.176463
1076,HUR,Hurify,401074.429191,-7.29%,$0.002085
1077,CRC,CryCash,400346.748572,-17.76%,$0.087071
1078,WAND,WandX,397939.484155,-12.12%,$0.032500
1079,EGEM,EtherGem,397058.110092,-0.02%,$0.040515
1080,CYMT,CyberMusic,394921.770198,-6.25%,$0.000027
1081,CRAVE,Crave,391918.582066,-1.55%,$0.025504
1082,AMN,Amon,388972.39017,-6.66%,$0.001457
1083,MORE,More Coin,386742.685098,-1.39%,$0.193371
1084,DTX,DaTa eXchange,384517.635089,-2.69%,$0.017399
1085,IC,Ignition,384446.274693,-7.11%,$0.409178
1086,BNN,BrokerNekoNet...,384013.773293,-0.14%,$0.000128
1087,BRIA,BriaCoin,382593.467459,-11.28%,$0.514632
1088,FOXT,Fox Trading,379621.320212,-3.85%,$0.054000
1089,BND,Blocknode,378428.808391,3.67%,$0.005790
1090,PTT,Proton Token,375615.681191,-9.25%,$0.000194
1091,DML,Decentralized...,372075.498611,22.92%,$0.008155
1092,TEAM,TEAM (TokenSt...,369757.945641,-5.13%,$0.035005
1093,BYC,Bytecent,369707.995797,-2.55%,$0.158742
1094,SUR,Suretly,369383.250642,-5.96%,$1.66
1095,BEN,BitCoen,366157.299485,-4.86%,$0.052308
1096,SKC,Skeincoin,351072.177052,19.09%,$0.026054
1097,STAK,STRAKS,350269.079334,-10.35%,$0.041916
1098,PYLNT,Pylon Network,349911.047039,-0.45%,$0.896605
1099,RUPX,Rupaya,349288.442116,-4.59%,$0.009324
1100,EQL,Equal,349172.84152,-13.45%,$0.000905
1101,FTXT,FUTURAX,348451.923404,-4.62%,$0.000102
1102,NTK,NetKoin,346635.298003,-26.24%,$0.000089
1103,DP,DigitalPrice,344266.682602,4.01%,$0.017404
1104,BEET,Beetle Coin,344212.438534,-12.19%,$0.002248
1105,CASH,Cashcoin,332426.845554,-4.21%,$0.006973
1106,BMH,BlockMesh,326966.086185,-12.76%,$0.003649
1107,BNC0,Bionic,326130.728524,-8.38%,$0.000609
1108,BIT,BitRewards,324136.764686,-2.86%,$0.001190
1109,XPTX,PlatinumBAR,318598.887615,-21.96%,$0.212112
1110,BTM,Bitmark,318182.591095,12.35%,$0.032582
1111,BBS,BBSCoin,318075.197406,-55.76%,$0.000005
1112,XGOX,XGOX,315930.278764,-1.42%,$0.000133
1113,SCT,Soma,314583.551275,-23.89%,$0.047181
1114,VIVO,VIVO,307393.856249,-5.25%,$0.110497
1115,DOR,Dorado,306370.040768,-3.10%,$0.001003
1116,BTW,BitWhite,302883.740066,-2.60%,$0.008338
1117,KBR,Kubera Coin,297316.349326,6.50%,$0.002598
1118,ITT,Intelligent T...,294285.734371,-4.63%,$0.030029
1119,MAG,Magnet,289572.587394,-1.23%,$0.008277
1120,PXC,Phoenixcoin,289072.445386,-12.77%,$0.004146
1121,STU,bitJob,289001.176996,-6.00%,$0.006015
1122,LNC,Blocklancer,282707.597207,-4.35%,$0.002353
1123,BSTN,BitStation,282375.193643,31.27%,$0.000078
1124,RTB,AB-Chain RTB,282013.164873,-6.18%,$0.024998
1125,CMM,Commercium,274445.413398,-5.26%,$0.010035
1126,ARC,Advanced Tech...,273598.694835,-4.60%,$0.010902
1127,SSS,Sharechain,271119.35784,-3.64%,$0.000107
1128,QNO,QYNO,268853.636918,-34.06%,$0.065165
1129,SGP,SGPay,267683.748278,15.77%,$0.133842
1130,ATS,Authorship,260489.483538,0.36%,$0.002606
1131,ELY,Elysian,257680.802673,-7.91%,$0.003220
1132,PCN,PeepCoin,254573.460787,-0.61%,$0.000010
1133,PROC,ProCurrency,254407.771509,-1.48%,$0.002552
1134,ONX,Onix,251186.123076,-0.66%,$0.002346
1135,PRIV,PRiVCY,249895.035616,0.66%,$0.023655
1136,JET,Jetcoin,249150.601292,1.51%,$0.036513
1137,CATO,CatoCoin,240812.896707,-9.92%,$0.197917
1138,BTXC,Bettex Coin,239819.831023,-10.65%,$0.132087
1139,CROAT,CROAT,234551.109576,50.20%,$0.004562
1140,DIX,Dix Asset,233043.709807,-3.72%,$0.000002
1141,EPY,Emphy,223378.702598,-5.52%,$0.028277
1142,TOTO,Tourist Token,220296.081569,16.17%,$0.000055
1143,XDNA,XDNA,217641.227932,1.45%,$0.120972
1144,MORE,Mithril Ore,215119.95625,-6.33%,$21.46
1145,BUNNY,BunnyToken,212988.320799,66.41%,$0.007458
1146,DFT,DraftCoin,203565.424729,-3.62%,$0.025365
1147,IG,IGToken,196771.438438,-7.62%,$0.000113
1148,EXMR,Ethereum Monero,195397.715836,-9.68%,$0.016575
1149,LOBS,Lobstex,194799.680321,15.20%,$0.028119
1150,LINX,Linx,190193.075278,9.85%,$0.006449
1151,BANK,Bank Coin,179236.716493,22.10%,$0.028998
1152,TRI,Triangles,176576.768839,-3.42%,$1.46
1153,UNIFY,Unify,171657.790448,1.09%,$0.009611
1154,EBET,EthBet,166580.249441,-6.36%,$0.019587
1155,RLT,RouletteToken,165135.287474,-3.06%,$0.016161
1156,XXX,AdultChain,163022.583776,-27.61%,$0.005012
1157,PUT,PutinCoin,162888.847125,-24.09%,$0.000295
1158,DTRC,Datarius Credit,160621.901752,-3.06%,$0.001257
1159,BCF,Bitcoin Fast,158484.766369,-13.45%,$0.009710
1160,EARTH,Earth Token,156700.498794,-6.56%,$0.000763
1161,OPCX,OPCoinX,151814.5027,-5.92%,$0.001955
1162,DELTA,DeltaChain,147055.932719,-1.93%,$0.000033
1163,WHL,WhaleCoin,142783.752219,-5.59%,$0.014009
1164,TNS,Transcodium,142618.754734,-7.59%,$0.003517
1165,ARCT,ArbitrageCT,141881.098182,-14.62%,$0.001571
1166,ASAFE2,AllSafe,141287.178603,-3.43%,$0.015007
1167,HAVY,Havy,131958.110041,-9.48%,$0.000025
1168,VRS,Veros,127369.221436,-0.17%,$0.008152
1169,CFL,CryptoFlow,125613.498825,-2.49%,$0.004625
1170,CTX,CarTaxi Token,122968.244988,-10.92%,$0.003080
1171,XOV,XOVBank,122361.626303,-13.59%,$0.002566
1172,NMS,Numus,116523.804055,6.29%,$0.042359
1173,YUP,Crowdholding,114198.975815,10.40%,$0.000781
1174,EUNO,EUNO,111353.460804,-25.49%,$0.014076
1175,MNC,Mincoin,109559.198783,-10.27%,$0.022908
1176,TKR,CryptoInsight,109073.483839,-5.50%,$0.008705
1177,CJ,Cryptojacks,105976.083451,27.60%,$0.000261
1178,ACED,AceD,99742.0033833,-22.44%,$0.048309
1179,OCC,Octoin Coin,97099.4048338,-5.03%,$0.238793
1180,DEUS,DeusCoin,94360.3816549,10.10%,$0.008516
1181,ELTCOIN,ELTCOIN,94208.6440818,13.69%,$0.001047
1182,FANS,Fantasy Cash,93817.2360024,-14.80%,$0.020006
1183,BTR,Bitether,87635.8189731,-11.51%,$0.004467
1184,BOLI,Bolivarcoin,85432.3948959,-24.13%,$0.007249
1185,TOK,Tokugawa,81887.716459,18.16%,$0.080153
1186,TDS,TokenDesk,81784.3859735,-6.82%,$0.007957
1187,MCAP,MCAP,81522.1421157,-15.96%,$0.007771
1188,BTCN,BitcoiNote,77587.7652206,-31.12%,$0.008215
1189,XMCT,XMCT,76906.3388858,18.11%,$0.005951
1190,DSR,Desire,75289.46702,-6.75%,$0.015206
1191,NEVA,NevaCoin,72078.4869158,-18.26%,$0.021233
1192,ZBA,Zoomba,66029.9002862,-18.41%,$0.012358
1193,PLAN,Plancoin,53488.5181193,-15.35%,$0.009775
1194,STN,Steneum Coin,53107.6156308,-7.04%,$0.018145
1195,JIYO,Jiyo,52448.7556259,-8.79%,$0.008598
1196,MFTU,Mainstream Fo...,48654.8820693,-36.36%,$0.000199
1197,NYEX,Nyerium,44123.893531,19.31%,$0.002636
1198,TCH,Thore Cash,40859.9202965,4.13%,$0.008007
1199,HTH,Help The Home...,40046.2234243,-3.42%,$0.000130
1200,B@,Bankcoin,30002.4579049,16.70%,$0.002915
1201,IMP,Ether Kingdom...,27727.4618576,12.68%,$0.086624
1202,ADCN,Asiadigicoin,24383.6934819,4.58%,$0.000978
1203,CAB,Cabbage,23277.4626703,-0.43%,$0.002217
1204,EAGLE,EagleCoin,8189.83835645,-42.45%,$0.003912
1205,CREVA,CrevaCoin,4698.99592413,3.97%,$0.000129
1206,NANOX,Project-X,2194.31053407,-5.56%,$28037.29
1207,GSR,GeyserCoin,2138.96687795,-16.59%,$0.045642
1208,VULC,Vulcano [OLD],101223203.596,,$0.012704
1209,GBC,Gold Bits Coin,23858292.1329,-6.99%,$0.225145
1210,BTCD,BitcoinDark,20765453.798,,$16.11
1211,LKK,Lykke,18983958.8509,,$0.059922
1212,DIG,Dignity,17874838.9754,0.64%,$0.034175
1213,RKT,Rock,15525290.6978,2.64%,$0.032821
1214,FAIR,FairCoin,11445711.7606,-3.74%,$0.215170
1215,UTT,United Trader...,10914674.3618,-13.35%,$0.292309
1216,SOAR,Soarcoin,9261628.66496,9.03%,$0.008607
1217,XRL,Rialto,7491645.35739,-11.98%,$0.091526
1218,SCR,Scorum Coins,7114490.29114,-18.30%,$0.243105
1219,FNKOS,FNKOS,5538811.52392,-2.48%,$0.040196
1220,ECOB,Ecobit,5477052.17296,-9.13%,$0.012323
1221,AC,AsiaCoin,5061562.81821,-3.29%,$0.002739
1222,CSNO,BitDice,4650084.61132,-1.54%,$0.066430
1223,PBT,Primalbase Token,4482706.39201,-1.57%,$3586.17
1224,PND,Pandacoin,4149617.74384,1.76%,$0.000128
1225,GAM,Gambit,3929587.46156,-4.76%,$3.41
1226,APX,APX,3569603.61922,-4.40%,$5.08
1227,SLR,SolarCoin,3478929.85473,-3.38%,$0.073745
1228,WCT,Waves Communi...,3425765.69546,0.93%,$0.343794
1229,QRK,Quark,3011602.84394,12.22%,$0.011737
1230,CHIPS,CHIPS,2623280.67428,28.27%,$0.124946
1231,XSD,SounDAC,2496683.71993,-23.85%,$0.171219
1232,FOOD,FoodCoin,2442582.92656,-29.66%,$0.006124
1233,CARE,Carebit,2359792.04397,156.56%,$0.023662
1234,ART,Maecenas,2349500.08677,-1.91%,$0.059803
1235,OTN,Open Trading ...,2288371.41314,-17.15%,$1.13
1236,XRA,Xriba,2262141.90873,2.41%,$0.041269
1237,BCY,Bitcrystals,2189674.62368,-5.77%,$0.094564
1238,ALIS,ALIS,2029300.62702,-6.36%,$0.052131
1239,GOOD,Goodomy,1885676.68289,84.77%,$0.003039
1240,BLU,BlueCoin,1862904.94899,11.47%,$0.003242
1241,SCL,Sociall,1852667.23979,2.88%,$0.110845
1242,IDXM,IDEX Membership,1820765.43696,-5.65%,$910.38
1243,FLUZ,Fluz Fluz,1811870.76234,-1.86%,$0.008848
1244,REBL,REBL,1761456.30517,-14.75%,$0.010278
1245,OBITS,OBITS,1716224.96325,14.04%,$0.109491
1246,CPY,COPYTRACK,1691017.22083,-9.47%,$0.054256
1247,CBX,Bullion,1654329.83429,-9.98%,$1.62
1248,FCN,Fantomcoin,1646421.89459,,$0.202372
1249,AVINOC,AVINOC,1635075.5942,-16.22%,$0.004426
1250,ASTRO,Astro,1630695.53733,,$0.492087
1251,BEE,Bee Token,1596668.11145,-12.80%,$0.009127
1252,ZAP,Zap,1531417.84269,-8.51%,$0.011956
1253,VZT,Vezt,1490665.31771,-55.96%,$0.024180
1254,ESP,Espers,1455123.58975,-40.07%,$0.000065
1255,HEAT,HEAT,1446971.90495,-3.43%,$0.039572
1256,ONG,SoMee.Social,1413695.13578,5.48%,$0.038653
1257,ZEPH,Zephyr,1407162.95311,-4.51%,$0.011169
1258,SENSE,Sense,1403228.36114,,$0.005617
1259,CPAY,Cryptopay,1395316.14687,-1.47%,$0.020422
1260,KB3,B3Coin,1376005.4784,-6.85%,$0.001874
1261,POSW,PoSW Coin,1337426.29822,-1.65%,$0.030327
1262,MAX,MaxCoin,1318122.36266,-5.69%,$0.021452
1263,CST,Cryptosolartech,1287261.06519,-5.50%,$0.020026
1264,CCRB,CryptoCarbon,1257289.75922,-4.10%,$0.050922
1265,HDG,Hedge,1244245.38515,-1.68%,$0.335406
1266,TGT,Target Coin,1242025.76431,-35.57%,$0.001304
1267,SETH,Sether,1225654.69288,10.07%,$0.070944
1268,FDX,FidentiaX,1208675.81586,-4.38%,$0.011511
1269,PHI,PHI Token,1152816.3939,26.90%,$0.229083
1270,HUC,HunterCoin,1118621.62759,-5.20%,$0.047077
1271,OPT,Opus,1112114.48896,-13.47%,$0.007939
1272,FID,Fidelium,1100344.46216,-3.18%,$0.009341
1273,NOBL,NobleCoin,1068120.44443,-3.36%,$0.000456
1274,ATMOS,Atmos,1030825.92612,-17.09%,$0.010237
1275,CARBON,Carboncoin,1000635.35238,,$0.000065
1276,HGT,HelloGold,973347.654968,-21.70%,$0.003700
1277,HYP,HyperStake,969137.00063,-4.53%,$0.000717
1278,RC,RussiaCoin,955959.316901,1.94%,$0.114105
1279,XHI,HiCoin,954223.26056,-24.13%,$0.000215
1280,SMS,Speed Mining ...,950281.594299,1.22%,$9.08
1281,UFO,Uniform Fisca...,938819.337884,5.88%,$0.000255
1282,42,42-coin,934026.412594,-9.14%,$22238.74
1283,KIND,Kind Ads Token,920905.805159,-22.55%,$0.026718
1284,DAR,Darcrus,917049.281021,-1.00%,$0.067428
1285,ZIPT,Zippie,901636.389497,-9.72%,$0.004192
1286,TRAK,TrakInvest,891268.012274,16.65%,$0.010644
1287,EFYT,Ergo,869963.658938,-2.58%,$2.19
1288,LYNX,Lynx,831475.33611,1.33%,$0.000011
1289,BPL,Blockpool,825284.21826,-1.50%,$0.037018
1290,NDC,NEVERDIE,810733.866305,-5.60%,$0.019772
1291,CRED,Verify,805047.597764,-13.16%,$0.059594
1292,STAR,Starbase,799200.254113,-5.57%,$0.004262
1293,UNIC,UniCoin,784956.878145,0.09%,$0.256900
1294,WSX,WeAreSatoshi,782203.582413,-4.53%,$0.031884
1295,CAT,BlockCAT,768802.991277,-7.35%,$0.104455
1296,HAC,Hackspace Cap...,753592.130826,-2.41%,$0.002330
1297,ECN,E-coin,685433.489475,,$1.96
1298,VSX,Vsync,679571.940618,18.95%,$0.004233
1299,TES,TeslaCoin,675609.710904,-3.36%,$0.008802
1300,HORSE,Ethorse,675086.781832,-16.88%,$0.006374
1301,HUSH,Hush,673992.52985,-25.03%,$0.139323
1302,ADC,AudioCoin,665128.073741,-11.24%,$0.000718
1303,KEK,KekCoin,663416.048394,-0.81%,$0.061907
1304,TIE,Ties.DB,662364.362446,10.28%,$0.016226
1305,HIRE,HireMatch,644555.215861,8.81%,$0.019993
1306,I0C,I0Coin,630681.150305,-3.43%,$0.030041
1307,TALAO,Talao,611993.107356,8.27%,$0.059841
1308,DAY,Chronologic,610135.936256,6.52%,$0.794296
1309,IXC,Ixcoin,604621.488635,-12.34%,$0.028759
1310,MBI,Monster Byte,600860.891258,5.66%,$0.035717
1311,KOBO,Kobocoin,591474.330276,11.38%,$0.023946
1312,NTRN,Neutron,589001.886622,5.20%,$0.015443
1313,PIPL,PiplCoin,576389.927584,-8.51%,$0.006907
1314,FYP,FlypMe,574711.874392,19.09%,$0.032582
1315,VIEW,View,564001.555402,,$0.016691
1316,PING,CryptoPing,553517.159432,6.88%,$0.055618
1317,TSE,Tattoocoin (S...,549020.69816,,$0.006072
1318,TAG,TagCoin,545041.279394,-9.83%,$0.084714
1319,NSR,NuShares,543006.635288,44.87%,$0.000195
1320,FLT,FlutterCoin,540384.478844,-0.82%,$0.001238
1321,SGN,Signals Network,536125.283799,19.63%,$0.006094
1322,SMLY,SmileyCoin,526323.161535,4.43%,$0.000020
1323,FOR,FORCE,521933.9107,-9.30%,$0.003714
1324,ACRE,ACRE,510058.279963,-3.42%,$0.188978
1325,VSL,vSlice,506982.363704,0.02%,$0.015183
1326,BUN,BunnyCoin,500664.081339,-5.04%,$0.000005
1327,LOG,Woodcoin,496921.173723,1.08%,$0.061843
1328,UNI,Universe,495242.523555,-57.33%,$0.013122
1329,USC,Ultimate Secu...,473301.376399,,$0.045760
1330,OCL,Oceanlab,463091.816367,-8.21%,$0.009959
1331,REX,imbrex,447671.50187,-3.77%,$0.051690
1332,MXT,MarteXcoin,442590.133674,-4.65%,$0.143213
1333,ORB,Orbitcoin,423940.017444,-7.10%,$0.131633
1334,NKA,IncaKoin,423616.403855,33.04%,$0.000024
1335,BRIT,BritCoin,413008.374213,85.69%,$0.019419
1336,CDN,Canada eCoin,412552.432626,-7.07%,$0.004235
1337,KNDC,KanadeCoin,411280.475029,16.23%,$0.000075
1338,BTRN,Biotron,392722.211724,,$0.012021
1339,WDC,WorldCoin,389709.010526,-3.42%,$0.003258
1340,DCY,Dinastycoin,389050.708215,-21.28%,$0.000222
1341,GMT,Mercury Protocol,387785.803146,,$0.002277
1342,SXC,Sexcoin,382288.222964,,$0.002981
1343,BTDX,Bitcloud,380856.180307,1.97%,$0.014895
1344,XCN,Cryptonite,380618.072932,-4.50%,$0.000867
1345,RIYA,Etheriya,378437.741232,-11.87%,$0.239286
1346,HNC,Helleniccoin,370951.6177,-7.24%,$0.005474
1347,IFLT,InflationCoin,368098.650307,-25.43%,$0.000008
1348,SNRG,Synergy,350847.005321,-4.06%,$0.087386
1349,MAZA,MAZA,340702.208327,,$0.000323
1350,MAO,Mao Zedong,340146.416581,-3.65%,$0.054087
1351,ZINC,ZINC,338785.703305,-2.03%,$0.065043
