,ABV,Coin,Market Cap,Percent Change,Price
913,IND,Indorse Token,1344120.29851,-1.75%,$0.036237
914,LIKE,LikeCoin,1342403.85005,-3.93%,$0.002835
915,TX,TransferCoin,1336042.09567,-0.28%,$0.199843
916,PRIX,Privatix,1333565.72781,6.32%,$1.13
917,MIB,MIB Coin,1310644.24875,-14.27%,$0.046289
918,ZLA,Zilla,1299821.34151,-1.48%,$0.032121
919,EBST,eBoost,1295922.54322,-7.21%,$0.064796
920,ZEIT,Zeitcoin,1288209.87268,13.42%,$0.000035
921,SPX,Sp8de,1278793.99331,-7.86%,$0.000164
922,ORS,Origin Sport,1272776.07644,-1.89%,$0.026491
923,ARY,Block Array,1267101.61212,-4.99%,$0.018517
924,0xBTC,0xBitcoin,1260640.32433,-8.87%,$0.400547
925,CAT,BitClave,1259318.06372,4.00%,$0.002512
926,SEND,Social Send,1251563.62095,-5.06%,$0.039020
927,NET,Nimiq Exchang...,1250091.07567,-0.40%,$0.119056
928,RCT,RealChain,1246456.51756,3.19%,$0.003921
929,SUMO,Sumokoin,1235756.12737,-3.64%,$0.166268
930,IPSX,IP Exchange,1231553.52211,3.42%,$0.001478
931,CST,Cryptosolartech,1223536.36389,0.16%,$0.019035
932,KB3,B3Coin,1207844.44919,4.27%,$0.001645
933,MAX,MaxCoin,1207719.97804,-8.32%,$0.019655
934,808,808Coin,1205403.21937,19.88%,$0.000002
935,ERT,Eristica,1205137.16619,-16.23%,$0.007195
936,USNBT,NuBits,1204418.81084,3.51%,$0.109675
937,UFR,Upfiring,1188253.69009,5.89%,$0.061124
938,DOPE,DopeCoin,1168438.74719,-1.63%,$0.010000
939,PIX,Lampix,1167000.55604,-28.23%,$0.008624
940,SPR,SpreadCoin,1166438.15915,9.72%,$0.108988
941,XHI,HiCoin,1162164.16074,-20.30%,$0.000262
942,SHL,Oyster Shell,1147998.71096,-1.29%,$0.013555
943,DNR,Denarius,1136280.81923,-3.68%,$0.295954
944,SIG,Spectiv,1130936.48867,-3.48%,$0.004106
945,MONK,Monkey Project,1127505.23235,-6.25%,$0.331031
946,SPF,SportyCo,1124507.41605,-2.22%,$0.021272
947,WSX,WeAreSatoshi,1121893.23613,-15.06%,$0.045731
948,PBL,Publica,1092431.97271,0.80%,$0.058787
949,TAC,Traceability ...,1087304.79873,-1.32%,$0.005694
950,EXCL,ExclusiveCoin,1087269.35326,-13.98%,$0.220880
951,ZEST,ZEST,1084033.76885,-1.60%,$0.487982
952,LALA,LALA World,1076334.6004,-1.22%,$0.005610
953,WISH,MyWish,1072224.43043,1.81%,$0.056063
954,ZIPT,Zippie,1064461.26637,5.10%,$0.004949
955,KORE,Kore,1063753.76839,2.49%,$0.525969
956,PLAY,HEROcoin,1058127.37648,-6.13%,$0.008662
957,EFL,e-Gulden,1056058.85634,2.01%,$0.062265
958,UNIT,Universal Cur...,1055161.54207,-2.46%,$0.069250
959,TRTT,Trittium,1054344.66015,-10.93%,$0.011269
960,42,42-coin,1048417.00027,-49.75%,$24962.33
961,CHX,Own,1040330.26623,11.62%,$0.017621
962,ENGT,Engagement Token,1032426.6716,-3.33%,$0.002486
963,CANN,CannabisCoin,1030854.1747,-0.88%,$0.013348
964,XCLR,ClearCoin,1027162.74398,-2.66%,$0.001946
965,SYNX,Syndicate,1026157.78329,2.02%,$0.052538
966,MEDIC,MedicCoin,1024470.01075,13.55%,$0.004779
967,HUC,HunterCoin,1019700.14191,0.02%,$0.042914
968,BELA,Bela,1019146.10414,0.22%,$0.026744
969,ARO,Arionum,1015084.78125,-1.17%,$0.013562
970,CARBON,Carboncoin,1008436.21817,-0.37%,$0.000066
971,STAR,Starbase,1006650.18414,-1.80%,$0.005369
972,MRT,Miners' Rewar...,1000591.29062,4.25%,$0.100059
973,HQX,HOQU,999990.777489,-35.11%,$0.006617
974,MEME,Memetic / Pep...,987249.290368,5.49%,$0.042117
975,FLOT,Fire Lotto,985034.147658,-0.64%,$0.047155
976,MITX,Morpheus Labs,984198.709133,0.91%,$0.005574
977,NUSD,nUSD,977270.914863,0.28%,$0.996226
978,GPKR,Gold Poker,957806.278644,-23.32%,$0.857482
979,EVN,EvenCoin,956986.513698,-2.57%,$0.066264
980,SPD,Stipend,945399.823506,-11.09%,$0.112165
981,SMS,Speed Mining ...,943483.976251,0.09%,$9.01
982,WRC,Worldcore,929220.71556,8.51%,$0.005217
983,TRTL,Turtlecoin,923289.810661,6.39%,$0.000037
984,NRVE,Narrative,917157.046091,-1.57%,$0.019544
985,PFR,Payfair,912147.843592,-7.73%,$0.010249
986,MNTP,GoldMint,910129.080539,3.37%,$0.475264
987,SMOKE,Smoke,906740.465344,7.02%,$0.088798
988,PUT,Profile Utili...,901612.503624,-3.48%,$0.019908
989,GENE,Parkgene,894896.410616,7.53%,$0.003199
990,HWC,HollyWoodCoin,894492.360373,-9.06%,$0.095062
991,KRB,Karbo,892820.526539,-2.81%,$0.136131
992,VOISE,Voise,871476.141779,-0.40%,$0.001671
993,PUREX,Pure,856476.181923,-1.05%,$0.057589
994,ATB,ATBCoin,856143.525454,-2.05%,$0.020366
995,VULC,VULCANO,845259.673549,-12.40%,$0.008137
996,VIT,Vice Industry...,840006.336817,-8.59%,$0.002925
997,MIC,Mindexcoin,832578.415177,-4.26%,$0.056972
998,ACE,ACE (TokenStars),828091.14759,-0.52%,$0.070933
999,SEXC,ShareX,825764.074417,-1.09%,$0.001279
1000,EGC,EverGreenCoin,821940.83372,2.54%,$0.060001
1001,METM,MetaMorph,820536.178358,-3.12%,$0.015619
1002,KRL,Kryll,812531.722493,16.19%,$0.072775
1003,REF,RefToken,809802.236333,-0.62%,$1.10
1004,LOCI,LOCIcoin,802053.9643,-3.77%,$0.019923
1005,GCN,GCN Coin,797583.231027,10.81%,$0.000005
1006,ZXC,0xcert,784170.87832,-2.16%,$0.006819
1007,CDM,Condominium,783082.736307,-25.07%,$0.001428
1008,OOT,Utrum,777563.851827,-19.23%,$0.023999
1009,PRJ,Project Coin,771190.54495,20.21%,$0.753121
1010,DAN,Daneel,768780.961722,19.52%,$0.020061
1011,NOBL,NobleCoin,766771.173816,-28.84%,$0.000328
1012,SKIN,SkinCoin,759955.05967,-4.06%,$0.008618
1013,TES,TeslaCoin,744785.905604,-7.95%,$0.009696
1014,AUC,Auctus,739363.492033,-15.13%,$0.043397
1015,TGAME,Truegame,733819.067618,-1.43%,$0.008887
1016,NAVI,Naviaddress,731462.477067,-2.97%,$0.003016
1017,MVC,Maverick Chain,721884.169471,-2.94%,$0.006879
1018,BTK,Bitcoin Token,719568.590291,-6.36%,$0.000076
1019,CYFM,CyberFM,718712.58127,-13.55%,$0.000012
1020,EBTC,eBitcoin,717549.449828,5.34%,$0.037971
1021,XPD,PetroDollar,716342.776849,-2.66%,$0.011194
1022,FKX,Knoxstertoken,710643.555521,0.89%,$0.006493
1023,TCC,The ChampCoin,709782.89179,3.45%,$0.004194
1024,FGC,FantasyGold,700872.831076,-12.07%,$0.069180
1025,BON,Bonpay,699725.751142,2.01%,$0.061976
1026,ZER,Zero,692003.099676,-0.08%,$0.169178
1027,AUX,Auxilium,690357.482899,-0.69%,$0.007125
1028,DIT,Digital Insur...,686452.747475,-7.93%,$0.003273
1029,XSG,SnowGem,686030.683704,2.17%,$0.084602
1030,CCL,CYCLEAN,686018.716783,-1.79%,$0.007512
1031,BIO,BioCoin,680731.819944,3.56%,$0.000982
1032,CFUN,CFun,663364.312444,-1.54%,$0.001545
1033,THRT,Thrive Token,660738.964209,-10.78%,$0.006487
1034,ALT,Altcoin,645507.232983,-7.20%,$5.24
1035,RUPX,Rupaya,642849.923396,14.69%,$0.017160
1036,NLX,Nullex,641765.531495,-1.69%,$0.015855
1037,PHO,Photon,634866.58959,5.27%,$0.000025
1038,AIB,Advanced Inte...,634292.723927,53.97%,$0.019678
1039,TOLL,Bridge Protocol,629605.471156,1.90%,$0.002760
1040,ING,Iungo,623360.969568,-12.28%,$0.015584
1041,WEB,Webcoin,619129.620204,-19.26%,$0.019001
1042,LDC,Leadcoin,616322.248615,-1.25%,$0.000786
1043,AIX,Aigang,603550.536375,-4.41%,$0.027127
1044,SHARD,Shard,603161.287191,-6.00%,$0.053490
1045,XCN,Cryptonite,603094.192655,2.38%,$0.000851
1046,INV,Invacio,600811.904238,-1.20%,$0.018190
1047,BOUTS,BoutsPro,595874.257338,9.04%,$0.007777
1048,ORE,Galactrum,590947.814727,9.38%,$0.259405
1049,EQT,EquiTrader,588393.907191,-0.05%,$0.052807
1050,XBC,Bitcoin Plus,588075.263719,-11.85%,$5.12
1051,FSBT,Forty Seven Bank,586252.384738,-0.49%,$0.167046
1052,GIC,Giant,583155.10374,42.76%,$0.322821
1053,ELLA,Ellaism,578250.077504,11.47%,$0.046437
1054,HAND,ShowHand,570889.388528,-11.39%,$0.000009
1055,BBP,BiblePay,561899.630681,7.83%,$0.000565
1056,STAC,StarterCoin,550337.103864,-1.07%,$0.001949
1057,AKA,Akroma,548747.232539,-2.04%,$0.036231
1058,TKA,Tokia,544650.904762,-4.67%,$0.012926
1059,JOT,Jury.Online T...,542775.071737,5.39%,$0.060275
1060,XBI,Bitcoin Incog...,541985.123081,-0.11%,$0.078293
1061,CRB,Creditbit,536995.839382,-3.66%,$0.032169
1062,TRUST,TrustPlus,527655.069591,-4.92%,$0.016445
1063,SPN,Sapien,523508.045892,-3.46%,$0.002607
1064,TZC,TrezarCoin,514234.356167,-1.54%,$0.005372
1065,FND,FundRequest,511889.610499,12.44%,$0.011820
1066,BBO,Bigbom,507904.781318,-0.96%,$0.001596
1067,KLKS,Kalkulus,500119.427651,-7.20%,$0.040641
1068,RYO,Ryo Currency,498012.60594,-26.70%,$0.085217
1069,AOG,smARTOFGIVING,494871.595541,-1.05%,$0.104106
1070,PYLNT,Pylon Network,492321.889742,10.99%,$1.26
1071,CYMT,CyberMusic,484595.211779,8.55%,$0.000034
1072,XCG,Xchange,478841.494254,-0.48%,$0.212566
1073,QNO,QYNO,472916.515311,76.09%,$0.106072
1074,AMM,MicroMoney,472677.093833,-1.69%,$0.037403
1075,ADI,Aditus,456351.574094,2.96%,$0.001949
1076,PTT,Proton Token,449705.713634,2.25%,$0.000232
1077,WSD,White Standard,449166.209304,1.17%,$1.02
1078,RGS,RusGas,440125.299641,-11.35%,$0.000242
1079,FJC,FujiCoin,438605.775402,-19.92%,$0.000263
1080,CRC,CryCash,435578.294752,-2.85%,$0.094733
1081,BTDX,Bitcloud,434803.147269,19.15%,$0.016920
1082,LOG,Woodcoin,431680.991415,5.14%,$0.053724
1083,XNN,Xenon,431060.64609,-2.13%,$0.001437
1084,CREA,Creativecoin,427672.002555,-1.75%,$0.025683
1085,ZET,Zetacoin,423626.996279,-2.71%,$0.002511
1086,ACRE,ACRE,422354.849246,-57.62%,$0.147871
1087,SGR,Sugar Exchange,421986.965295,-31.78%,$0.021667
1088,XBP,BlitzPredict,420672.191466,1.97%,$0.001196
1089,VIKKY,VikkyToken,415125.609139,-2.68%,$0.000111
1090,BIR,Birake,411785.305852,-11.37%,$0.065643
1091,EZT,EZToken,410416.393975,2.62%,$0.035673
1092,WAND,WandX,407152.379958,4.86%,$0.033253
1093,PKG,PKG Token,402016.61124,-2.57%,$0.000045
1094,DOR,Dorado,400699.374217,-0.23%,$0.001311
1095,VIU,Viuly,400647.414509,16.13%,$0.000453
1096,CMPCO,CampusCoin,395330.429586,-5.17%,$0.000787
1097,KLN,Kolion,390140.751538,-1.42%,$0.556927
1098,INN,Innova,389316.586381,-0.46%,$0.085303
1099,BYC,Bytecent,378219.130645,-5.96%,$0.161761
1100,APR,APR Coin,372725.506348,-7.70%,$0.088342
1101,EQL,Equal,364710.248055,-9.92%,$0.000946
1102,UNB,UnbreakableCoin,362247.043522,-3.54%,$0.159009
1103,BEN,BitCoen,359235.461388,-1.60%,$0.051319
1104,CRAVE,Crave,358269.888661,-2.84%,$0.023315
1105,SUR,Suretly,358132.653128,-0.78%,$1.61
1106,EVI,Evimeria,356962.111149,-7.60%,$0.000023
1107,BIT,BitRewards,354915.996721,-2.23%,$0.001288
1108,MORE,More Coin,353861.407594,-4.03%,$0.176931
1109,CL,Coinlancer,352088.027031,-8.44%,$0.004982
1110,AMN,Amon,350737.941264,-10.07%,$0.001290
1111,EGEM,EtherGem,350424.384346,0.16%,$0.033668
1112,FTXT,FUTURAX,349631.348774,-8.51%,$0.000103
1113,FOXT,Fox Trading,346553.798174,-8.96%,$0.049296
1114,XCASH,X-Cash,343848.876361,-26.19%,$0.000032
1115,ZINC,ZINC,335587.635004,1.16%,$0.064393
1116,BTXC,Bettex Coin,327592.484093,11.18%,$0.150861
1117,BEET,Beetle Coin,319161.668811,-13.97%,$0.002037
1118,IC,Ignition,316176.686341,-0.92%,$0.335206
1119,SCT,Soma,312542.394613,48.58%,$0.046875
1120,NTK,NetKoin,312096.358979,-9.09%,$0.000078
1121,XGOX,XGOX,311471.777889,1.29%,$0.000131
1122,OXY,Oxycoin,301488.432086,-82.84%,$0.002686
1123,MAG,Magnet,301096.791213,1.78%,$0.008548
1124,HUR,Hurify,299345.776754,-15.50%,$0.001547
1125,TEAM,TEAM (TokenSt...,295615.215406,1.64%,$0.027969
1126,VIVO,VIVO,295487.600522,-1.04%,$0.104892
1127,ARC,Advanced Tech...,295154.15896,-0.76%,$0.011754
1128,STU,bitJob,293489.703896,-2.78%,$0.006109
1129,LNC,Blocklancer,283471.558852,-17.95%,$0.002360
1130,BITSILVER,bitSilver,275811.031294,-4.44%,$12.67
1131,BTW,BitWhite,269059.811917,-5.12%,$0.007407
1132,DEM,Deutsche eMark,262828.570548,-5.39%,$0.006258
1133,JET,Jetcoin,259298.948652,6.84%,$0.038000
1134,PCN,PeepCoin,256709.226631,-32.93%,$0.000010
1135,ELY,Elysian,246416.824851,-0.08%,$0.003079
1136,DRPU,DCORP Utility,246354.757874,-5.91%,$0.069782
1137,ONX,Onix,245527.354157,0.51%,$0.002293
1138,RTB,AB-Chain RTB,242852.495855,-2.21%,$0.021527
1139,PHON,Phonecoin,234579.003424,-22.58%,$0.563517
1140,IG,IGToken,234235.465879,-3.40%,$0.000135
1141,SAGA,SagaCoin,232837.929359,28.55%,$0.042979
1142,WEB,Webchain,231776.638329,-38.73%,$0.005176
1143,ITT,Intelligent T...,227083.249601,-14.61%,$0.023172
1144,KBR,Kubera Coin,226454.9016,-2.17%,$0.001979
1145,PROC,ProCurrency,223824.187733,3.19%,$0.002243
1146,BMH,BlockMesh,223067.847089,-10.87%,$0.002490
1147,BND,Blocknode,221997.804561,8.49%,$0.003269
1148,ACC,AdCoin,214616.202587,-15.46%,$0.032758
1149,BBS,BBSCoin,207981.511366,20.93%,$0.000003
1150,V,Version,206334.709881,-0.26%,$0.000394
1151,KNT,Knekted,197472.835614,-10.05%,$0.000987
1152,START,Startcoin,195435.836692,-5.95%,$0.004335
1153,BNN,BrokerNekoNet...,194510.997846,-0.99%,$0.000065
1154,XXX,AdultChain,193166.976191,1.08%,$0.005054
1155,EPY,Emphy,191990.238919,-13.52%,$0.024303
1156,BSTN,BitStation,191112.643981,-5.35%,$0.000053
1157,BNC0,Bionic,189144.060315,-11.60%,$0.000353
1158,PRIV,PRiVCY,186388.640945,0.86%,$0.017559
1159,SOL,Sola Token,186187.629712,2.75%,$0.006568
1160,XDNA,XDNA,183864.399096,-2.74%,$0.100365
1161,BCF,Bitcoin Fast,183280.878058,8.51%,$0.011203
1162,ATS,Authorship,179253.4857,-78.98%,$0.001793
1163,DFT,DraftCoin,178377.057791,-1.12%,$0.022210
1164,BTA,Bata,174454.602,-19.49%,$0.034544
1165,LOBS,Lobstex,173832.524854,19.14%,$0.024240
1166,RLT,RouletteToken,173391.078881,-0.68%,$0.016969
1167,EXMR,Ethereum Monero,173188.225708,-3.62%,$0.014653
1168,CTL,Citadel,169348.836324,-8.43%,$0.015855
1169,ZCR,ZCore,168127.318219,10.23%,$0.093844
1170,CATO,CatoCoin,161067.254926,-6.43%,$0.123761
1171,JC,Jesus Coin,160705.720976,-25.73%,$0.000009
1172,ODN,Obsidian,160313.018961,-16.83%,$0.006413
1173,CASH,Cashcoin,159970.739455,-18.17%,$0.003355
1174,BUNNY,BunnyToken,154735.882921,24.39%,$0.005418
1175,TOTO,Tourist Token,154635.72538,1.64%,$0.000038
1176,TRXC,TRONCLASSIC,153944.145106,119.89%,$5.3e-07
1177,CFL,CryptoFlow,152913.740368,16.49%,$0.005630
1178,CAZ,Cazcoin,152394.790629,-0.50%,$0.004710
1179,TNS,Transcodium,151654.566996,-2.19%,$0.003740
1180,XRA,Ratecoin,147724.062952,-8.27%,$0.001206
1181,UNIFY,Unify,144219.659169,22.62%,$0.008075
1182,OPCX,OPCoinX,142405.040503,-11.10%,$0.001834
1183,SSS,Sharechain,141786.661048,-6.44%,$0.000056
1184,BTCN,BitcoiNote,140892.922127,-2.98%,$0.014881
1185,WHL,WhaleCoin,136236.487868,-2.63%,$0.013367
1186,ARCT,ArbitrageCT,135210.350656,-11.01%,$0.001497
1187,YUP,Crowdholding,130144.837271,5.26%,$0.000890
1188,TRCT,Tracto,129275.014749,-10.67%,$0.004803
1189,OCC,Octoin Coin,127799.939907,0.05%,$0.314293
1190,DTRC,Datarius Credit,117911.167517,0.34%,$0.000923
1191,MNC,Mincoin,114071.955868,8.52%,$0.023852
1192,XOV,XOVBank,113146.636548,-7.36%,$0.002367
1193,TSC,Thunderstake,111059.080805,-18.73%,$0.000436
1194,EARTH,Earth Token,109752.639008,-9.46%,$0.000535
1195,PRTX,Printex,109390.440512,5.96%,$0.009696
1196,HAVY,Havy,103057.017932,6.76%,$0.000021
1197,IQ,IQ.cash,100565.254256,60.82%,$0.036671
1198,SPK,Sparks,98220.7842087,6.38%,$0.026044
1199,LCP,Litecoin Plus,94511.2362361,11.77%,$0.049007
1200,BBK,Bitblocks,94102.191333,-9.41%,$0.003316
1201,BTR,Bitether,91886.5346885,-1.01%,$0.004513
1202,ACED,AceD,89843.7884814,-5.19%,$0.042682
1203,GUESS,Peerguess,87816.4811298,-15.61%,$0.002166
1204,FRC,Freicoin,86535.5681381,-53.08%,$0.002746
1205,DSR,Desire,82996.7586196,-3.13%,$0.016494
1206,TDS,TokenDesk,82270.7659742,-5.15%,$0.008004
1207,DEUS,DeusCoin,82094.2811785,-6.51%,$0.007409
1208,ACTP,Archetypal Ne...,81110.5383298,-6.44%,$0.000018
1209,MCAP,MCAP,80610.9407156,-0.22%,$0.007685
1210,ELTCOIN,ELTCOIN,80333.17025,-17.33%,$0.000893
1211,GRLC,Garlicoin,75932.967603,-6.35%,$0.006039
1212,AZART,Azart,74952.1723964,-17.68%,$0.033353
1213,DIN,Dinero,73512.8406686,9.87%,$0.011510
1214,STN,Steneum Coin,63134.1347502,6.87%,$0.021571
1215,XMCT,XMCT,57208.5690215,-0.40%,$0.004427
1216,XCO,X-Coin,53375.5216391,-4.36%,$0.004310
1217,PLAN,Plancoin,46607.0222724,2.93%,$0.008517
1218,MFTU,Mainstream Fo...,41308.0319971,-17.51%,$0.000169
1219,SCS,SpeedCash,32957.3911897,21.21%,$0.057343
1220,TCH,Thore Cash,30245.9077253,-14.63%,$0.005927
1221,BITF,BitF,29921.3734988,-13.82%,$0.028901
1222,RAGNA,Ragnarok,27868.6229938,-38.39%,$0.006486
1223,PLURA,PluraCoin,27104.5306445,-0.37%,$0.000131
1224,IMP,Ether Kingdom...,24252.2171667,13.14%,$0.070140
1225,STR,Staker,16759.4657467,-13.06%,$0.024241
1226,BTCONE,BitCoin One,16683.6788741,-22.82%,$0.001668
1227,PRC,PRCoin,11128.2663947,-7.70%,$0.000459
1228,EAGLE,EagleCoin,2605.9306039,-35.29%,$0.001245
1229,VULC,Vulcano [OLD],101223203.596,,$0.012704
1230,BTCD,BitcoinDark,20923467.1934,0.69%,$16.23
1231,LKK,Lykke,18983958.8509,,$0.059922
1232,DIG,Dignity,17874838.9754,,$0.034175
1233,XTO,Tao,10886039.5913,2.23%,$0.327584
1234,FAIR,FairCoin,10615624.9397,-6.65%,$0.199565
1235,UTT,United Trader...,9946594.46266,-13.66%,$0.266382
1236,TKN,TokenCard,9174372.62113,-0.38%,$0.378737
1237,BTN,BitNewChain,9077300.91011,-0.96%,$0.050513
1238,ECC,ECC,8173532.17949,24.29%,$0.000327
1239,ECOB,Ecobit,5408568.47501,,$0.012169
1240,AC,AsiaCoin,4912796.99985,4.96%,$0.002485
1241,GAM,Gambit,3725837.79213,-1.81%,$3.23
1242,DTB,Databits,3617113.17329,0.79%,$0.159009
1243,XES,Proxeus,3553318.26102,-11.61%,$0.017483
1244,SEM,Semux,3093008.73371,-16.86%,$0.379998
1245,SEQ,Sequence,2683211.3076,-1.34%,$0.058326
1246,QRK,Quark,2533844.00727,-4.37%,$0.009874
1247,FOOD,FoodCoin,2494653.5009,-3.92%,$0.006255
1248,ART,Maecenas,2316572.67653,0.58%,$0.058965
1249,CURE,Curecoin,2236593.23283,-3.05%,$0.093575
1250,AU,AurumCoin,2220209.90159,93.44%,$7.45
1251,XSD,SounDAC,2185370.47429,-6.75%,$0.149870
1252,HBT,Hubii Network,2134149.46897,,$0.157893
1253,BDG,BitDegree,1944731.04192,7.79%,$0.005473
1254,HDG,Hedge,1897892.63773,,$0.511606
1255,TGT,Target Coin,1872005.10801,-0.37%,$0.001966
1256,1337,Elite,1746912.379,2.46%,$0.000066
1257,REBL,REBL,1706572.66503,3.53%,$0.009943
1258,FCN,Fantomcoin,1646421.89459,,$0.202372
1259,ASTRO,Astro,1630695.53733,0.00%,$0.492087
1260,COIN,Coinvest,1603387.71289,5.81%,$0.157687
1261,BRX,Breakout Stake,1593531.75992,-6.78%,$0.254230
1262,VME,VeriME,1584983.52146,-0.43%,$0.009059
1263,XRA,Xriba,1581629.57477,,$0.028724
1264,CPY,COPYTRACK,1566816.30545,9.52%,$0.050271
1265,FLUZ,Fluz Fluz,1559551.97754,,$0.007616
1266,BLU,BlueCoin,1503102.56343,-17.47%,$0.002616
1267,IFLT,InflationCoin,1479344.45806,349.32%,$0.000033
1268,ARG,Argentum,1414824.69099,56.64%,$0.137315
1269,POSW,PoSW Coin,1381877.29317,,$0.031335
1270,CPAY,Cryptopay,1358624.02414,10.92%,$0.019884
1271,ZEPH,Zephyr,1342042.45716,-0.99%,$0.010652
1272,LATX,LatiumX,1336063.0244,-5.46%,$0.013463
1273,HEAT,HEAT,1304429.59891,7.43%,$0.035571
1274,GLA,Gladius Token,1255454.93673,6.72%,$0.086829
1275,SETH,Sether,1250634.49024,-1.15%,$0.072389
1276,RUP,Rupee,1195710.89591,176.90%,$0.048214
1277,RC,RussiaCoin,1170236.73631,19.20%,$0.139682
1278,VRM,VeriumReserve,1157380.38602,-2.92%,$0.635161
1279,HGT,HelloGold,1088858.82973,-0.66%,$0.004140
1280,GOOD,Goodomy,1087712.46006,10.80%,$0.001753
1281,ONG,SoMee.Social,1083311.65592,-2.60%,$0.029620
1282,FDX,FidentiaX,1074689.46157,,$0.010235
1283,OPT,Opus,1070533.21067,16.21%,$0.007642
1284,CCRB,CryptoCarbon,1064418.39383,8.36%,$0.043110
1285,BITX,BitScreener T...,1043921.37034,-2.33%,$0.006785
1286,LWF,Local World F...,1006606.31275,-7.50%,$0.010309
1287,CHIPS,CHIPS,994221.190205,0.22%,$0.047354
1288,TIE,Ties.DB,987083.191794,-8.84%,$0.024181
1289,UFO,Uniform Fisca...,963972.820325,-9.00%,$0.000262
1290,LDOGE,LiteDoge,935091.838707,-2.15%,$0.000062
1291,HYP,HyperStake,926408.13669,3.37%,$0.000683
1292,BUZZ,BuzzCoin,918402.530225,-23.12%,$0.000046
1293,KIND,Kind Ads Token,897196.651577,-7.95%,$0.026030
1294,MBI,Monster Byte,888356.997864,,$0.052807
1295,PHI,PHI Token,867904.734023,-12.20%,$0.172466
1296,EFYT,Ergo,839409.089891,-0.86%,$2.11
1297,LYNX,Lynx,834531.135637,-3.70%,$0.000011
1298,HERO,Sovereign Hero,831983.510032,-2.28%,$174.31
1299,AAA,Abulaba,822481.966457,11.71%,$0.121206
1300,CRED,Verify,822369.893666,4.51%,$0.060876
1301,BPL,Blockpool,763546.92623,-2.10%,$0.034249
1302,TRAK,TrakInvest,749599.150352,-0.18%,$0.008952
1303,NTRN,Neutron,740608.647654,-2.77%,$0.019378
1304,BITS,Bitswift,738075.765463,-1.42%,$0.189999
1305,CAT,BlockCAT,727639.651345,0.92%,$0.098862
1306,BRK,Breakout,727516.051068,1.99%,$0.038393
1307,CHC,ChainCoin,718615.989594,-0.37%,$0.046058
1308,NDC,NEVERDIE,697573.702492,-5.10%,$0.017012
1309,DAR,Darcrus,684613.917556,-6.47%,$0.050338
1310,ECN,E-coin,681754.130402,,$1.95
1311,HORSE,Ethorse,669720.763354,-0.98%,$0.006324
1312,ADC,AudioCoin,667930.602754,-8.84%,$0.000721
1313,VIEW,View,664167.696451,4.27%,$0.019655
1314,TALAO,Talao,657202.724472,35.67%,$0.064262
1315,I0C,I0Coin,653361.78976,,$0.031121
1316,AHT,Bowhead,650970.535531,-0.37%,$0.081371
1317,XUN,UltraNote Coin,646292.149537,19.19%,$0.000522
1318,KEK,KekCoin,638914.077895,0.96%,$0.059620
1319,HAC,Hackspace Cap...,635779.266952,-25.34%,$0.001966
1320,IXC,Ixcoin,633178.265071,6.58%,$0.030113
1321,FID,Fidelium,632882.038115,-3.89%,$0.005372
1322,PIPL,PiplCoin,623238.202511,-4.56%,$0.007469
1323,XMG,Magi,616411.128688,-1.11%,$0.075661
1324,DAY,Chronologic,613008.462084,-0.05%,$0.797622
1325,TBX,Tokenbox,607888.505719,-2.59%,$0.053321
1326,TAG,TagCoin,607092.527251,,$0.094359
1327,KOBO,Kobocoin,562748.082531,,$0.022783
1328,HIRE,HireMatch,556655.710838,-8.01%,$0.017267
1329,PMNT,Paymon,546373.670663,7.10%,$0.000894
1330,NSR,NuShares,545938.640409,-0.45%,$0.000197
1331,UNIC,UniCoin,544791.998139,-15.24%,$0.178206
1332,FOR,FORCE,543164.487573,6.87%,$0.003865
1333,GETX,Guaranteed Et...,542845.432629,-9.54%,$0.001809
1334,BUN,BunnyCoin,520001.731392,2.23%,$0.000005
1335,FLT,FlutterCoin,514707.466198,,$0.001179
1336,VSL,vSlice,506830.553469,,$0.015179
1337,POP,PopularCoin,497239.638866,-1.43%,$0.000130
1338,BRIT,BritCoin,488687.056338,0.12%,$0.022977
1339,MFG,SyncFab,475398.684654,,$0.002944
1340,MOTO,Motocoin,467153.891339,-22.29%,$0.023783
1341,FYP,FlypMe,462252.059467,-20.30%,$0.026207
1342,REX,imbrex,457039.791139,,$0.052771
1343,HUSH,Hush,449148.613604,-0.72%,$0.092016
1344,DTX,DaTa eXchange,448854.302448,-3.48%,$0.020310
1345,LIVE,Live Stars,447629.853115,-10.12%,$0.011269
1346,PING,CryptoPing,444939.972088,-15.07%,$0.044708
1347,MXT,MarteXcoin,433301.604332,15.44%,$0.140056
1348,ADZ,Adzcoin,432520.001557,4.25%,$0.009764
1349,RAIN,Condensate,430777.425165,1.94%,$0.001329
1350,VSX,Vsync,429613.460107,-23.82%,$0.002676
1351,UNI,Universe,428934.094171,-16.52%,$0.011146
1352,ORB,Orbitcoin,428339.158534,-1.82%,$0.132999
1353,XMCC,Monoeci,419332.682011,-0.99%,$0.053345
1354,OCL,Oceanlab,418304.704273,-2.32%,$0.008996
1355,DCY,Dinastycoin,404842.648422,15.65%,$0.000230
1356,SGN,Signals Network,400804.283315,0.39%,$0.004556
1357,ZENI,Zennies,393420.398928,,$0.000393
1358,GMT,Mercury Protocol,387785.803146,,$0.002277
1359,SMLY,SmileyCoin,385834.210238,-9.90%,$0.000015
1360,SXC,Sexcoin,382463.483261,,$0.002981
