,ABV,Coin,Market Cap,Percent Change,Price
1371,ITI,iTicoin,144824.860951,0.31%,$4.53
1372,EVIL,Evil Coin,143776.054906,-5.40%,$0.006840
1373,TRCT,Tracto,142412.943578,,$0.005292
1374,DMB,Digital Money...,141958.077243,1.15%,$0.001615
1375,BITEUR,bitEUR,140070.702495,1.53%,$1.30
1376,ETG,Ethereum Gold,139531.036708,-1.11%,$0.011628
1377,TGC,Tigercoin,139440.021112,-21.32%,$0.003203
1378,CTX,CarTaxi Token,138803.704101,11.65%,$0.003476
1379,NOX,Nitro,138150.962562,-10.85%,$0.015106
1380,GMCN,GambleCoin,136419.183462,-0.29%,$0.032028
1381,CCT,Crystal Clear ,135905.846384,-12.15%,$0.026016
1382,SMC,SmartCoin,135277.083472,-4.69%,$0.005405
1383,ICN,iCoin,135113.138087,,$0.004526
1384,BTCS,Bitcoin Scrypt,134918.609915,-11.02%,$0.007659
1385,CMM,Commercium,131320.637683,4.90%,$0.006197
1386,AMMO,Ammo Reloaded,130746.31804,,$0.001681
1387,PAK,Pakcoin,128943.474053,-6.80%,$0.002137
1388,BLZ,BlazeCoin,126578.517916,-10.44%,$0.000208
1389,VOT,VoteCoin,126233.280312,-2.22%,$0.003461
1390,TOKC,TOKYO,125613.950068,-1.35%,$0.000696
1391,WIN,WCOIN,124374.825464,-50.51%,$0.034261
1392,J,Joincoin,124140.448962,15.01%,$0.039200
1393,CHESS,ChessCoin,124095.415486,,$0.002297
1394,GAP,Gapcoin,123195.521399,-1.24%,$0.008912
1395,HNC,Helleniccoin,122353.19057,-11.68%,$0.001810
1396,ARCO,AquariusCoin,121934.88446,13.96%,$0.064312
1397,FNTB,Fintab,121723.034656,-5.32%,$0.043795
1398,TEK,TEKcoin,121371.622059,-38.21%,$0.000086
1399,ACC,AdCoin,120883.824227,22.25%,$0.018451
1400,QVT,Qvolta,119720.961879,0.22%,$0.016121
1401,KED,Darsek,118025.408214,,$0.004925
1402,POST,PostCoin,117113.653518,2.71%,$0.007380
1403,JIN,Jin Coin,116892.504699,0.64%,$0.011736
1404,ASAFE2,AllSafe,116853.450811,0.44%,$0.012533
1405,PIPL,PiplCoin,116198.241877,25.38%,$0.001393
1406,UCOM,United Crypto...,114192.360698,-8.90%,$0.088506
1407,BIGUP,BigUp,112529.765801,-28.93%,$0.000053
1408,GB,GoldBlocks,110654.942884,-15.45%,$0.007110
1409,BCF,Bitcoin Fast,109618.448225,0.31%,$0.006893
1410,ACC,Accelerator N...,107962.00739,-5.42%,$0.210619
1411,HVCO,High Voltage,106946.466541,3.76%,$0.071576
1412,PHS,Philosopher S...,106782.797255,-4.56%,$0.017755
1413,ATOM,Atomic Coin,105986.157729,-13.17%,$0.005988
1414,INFX,Influxcoin,105559.364197,18.48%,$0.063081
1415,SPACE,SpaceCoin,104596.336542,19.15%,$0.004352
1416,300,300 Token,103668.726584,0.73%,$345.56
1417,BSTY,GlobalBoost-Y,103553.799391,-5.90%,$0.006878
1418,USC,Ultimate Secu...,102261.631647,-2.49%,$0.009887
1419,XLC,Leviar,98410.3618093,-10.30%,$0.007659
1420,BOLI,Bolivarcoin,97949.1242075,-0.33%,$0.008559
1421,DUO,ParallelCoin,97541.9680913,-6.14%,$0.309934
1422,ZUR,Zurcoin,97262.599929,-0.12%,$0.001110
1423,MOJO,MojoCoin,96379.7493406,-6.12%,$0.007868
1424,BBK,Bitblocks,95491.2675025,0.35%,$0.003364
1425,BOST,BoostCoin,95331.5722376,-0.17%,$0.008041
1426,SPK,Sparks,95141.6464128,-25.39%,$0.028454
1427,C2,Coin2.1,94628.5325924,2.49%,$0.001209
1428,XBL,Billionaire T...,93753.7678314,-5.43%,$0.028686
1429,PKB,ParkByte,93539.7846394,0.48%,$0.019635
1430,CCN,CannaCoin,91668.019244,0.66%,$0.019495
1431,LTB,LiteBar,90416.4065377,0.67%,$0.095109
1432,CRC,CrowdCoin,90230.0478835,-5.73%,$0.023798
1433,XRE,RevolverCoin,90019.6510132,-0.19%,$0.003899
1434,SDRN,Senderon,89099.3488294,16.35%,$0.002019
1435,CNO,Coin(O),88031.1718459,9.42%,$0.000836
1436,XCT,C-Bit,87799.2085859,,$0.000557
1437,SHDW,Shadow Token,86868.3085046,-1.23%,$0.012410
1438,SWING,Swing,85259.2379354,0.06%,$0.023784
1439,LCP,Litecoin Plus,83419.117825,1.56%,$0.045953
1440,ECO,EcoCoin,82752.6404373,-0.48%,$0.070810
1441,SIGT,Signatum,82695.1453146,10.34%,$0.000766
1442,DDF,DigitalDevelo...,82001.683928,-6.45%,$0.016021
1443,$$$,Money,76678.9345542,9.42%,$0.001671
1444,DRXNE,DROXNE,76299.3428819,27.66%,$0.000975
1445,SCRT,SecretCoin,75154.6603182,,$0.017773
1446,XBTC21,Bitcoin 21,75045.4935125,,$0.094622
1447,SRC,SecureCoin,72369.8747835,-11.74%,$0.007937
1448,TKR,CryptoInsight,70435.8693482,0.12%,$0.005621
1449,QTL,Quatloo,69866.8085552,0.11%,$0.009051
1450,BERN,BERNcash,69436.897096,-26.30%,$0.000975
1451,888,OctoCoin,68913.5028992,5.51%,$0.001253
1452,OTX,Octanox,65100.5662028,19.64%,$0.007659
1453,BUMBA,BumbaCoin,64756.8332671,0.41%,$0.002788
1454,ACOIN,Acoin,63679.3466149,0.61%,$0.052193
1455,DLC,Dollarcoin,62772.5830174,-7.19%,$0.006893
1456,RPC,RonPaulCoin,61616.780524,-0.67%,$0.063499
1457,IMX,Impact,61494.0730568,,$0.000558
1458,STV,Sativacoin,61335.6519406,0.36%,$0.008644
1459,B@,Bankcoin,60922.9316083,-0.22%,$0.005920
1460,JIYO,Jiyo,60818.9073592,-48.56%,$0.009970
1461,NTO,Fujinto,59770.068936,-17.30%,$0.000908
1462,CTO,Crypto,59580.1871947,,$0.004335
1463,611,SixEleven,56458.9401433,0.31%,$0.124004
1464,PASL,Pascal Lite,56296.8812034,-0.93%,$0.011210
1465,BTQ,BitQuark,56024.2373001,0.31%,$0.005292
1466,MCRN,MACRON,55898.9463019,0.31%,$0.000139
1467,MSCN,Master Swiscoin,55221.0423986,23.01%,$0.001223
1468,NEVA,NevaCoin,55070.6597349,-12.82%,$0.016715
1469,VPRC,VapersCoin,54951.4062775,,$0.000070
1470,BOAT,BOAT,54815.7066082,,$0.000766
1471,DALC,Dalecoin,54298.958133,48.50%,$0.101533
1472,DRM,Dreamcoin,54292.3008575,2.23%,$0.021793
1473,IMS,Independent M...,53791.6161145,,$0.010019
1474,UET,Useless Ether...,53239.6426349,,$0.013425
1475,PNX,Phantomx,51890.4264907,16.08%,$0.001752
1476,DTC,Datacoin,51488.5655843,,$0.001564
1477,KURT,Kurrent,51271.2334685,0.30%,$0.000836
1478,ETHD,Ethereum Dark,49817.593196,2.00%,$0.033212
1479,BTPL,Bitcoin Planet,49000.2934387,0.72%,$0.007201
1480,GCC,GuccioneCoin,48762.9911958,-1.06%,$0.002404
1481,STARS,StarCash Network,47319.3392726,,$0.049295
1482,NRO,Neuro,46975.8348907,-1.09%,$0.000824
1483,MNC,Mincoin,46605.8442102,2.54%,$0.009770
1484,GUESS,Peerguess,46390.1645893,1.44%,$0.001760
1485,ALL,Allion,46170.5918884,,$0.007448
1486,ENT,Eternity,45745.5288404,-10.75%,$0.010009
1487,HBC,HomeBlockCoin,45219.9471818,-0.90%,$0.009044
1488,TOK,Tokugawa,44671.6852344,2.49%,$0.043725
1489,TAJ,TajCoin,44598.4114992,-1.07%,$0.004424
1490,CAT,Catcoin,43909.3344047,0.31%,$0.006614
1491,PLC,Polcoin,43757.45934,5.04%,$0.000557
1492,GP,GoldPieces,43582.0435153,1.03%,$0.035718
1493,HTH,Help The Home...,43464.6751202,0.31%,$0.000209
1494,BENJI,BenjiRolls,43456.9202771,14.49%,$0.002143
1495,SFC,Solarflarecoin,43419.6523314,,$0.003083
1496,QBC,Quebecoin,43415.5304648,2.88%,$0.002785
1497,ELS,Elysium,43150.7699966,,$0.003243
1498,PXI,Prime-XI,42297.3549001,-2.61%,$0.001929
1499,ZMC,ZetaMicron,41580.8250535,,$0.000069
1500,TRDT,Trident Group,40539.999107,-20.16%,$0.033421
1501,GTC,Global Tour Coin,40295.7456495,,$0.001348
1502,POS,PoSToken,39995.6276706,-0.16%,$0.038801
1503,SOON,SoonCoin,39047.6561834,,$0.003133
1504,ERY,Eryllium,38941.789496,2.68%,$0.002994
1505,SOIL,SOILcoin,37319.1571193,,$0.006545
1506,ICOB,ICOBID,37266.9209608,0.31%,$0.000348
1507,CHAN,ChanCoin,37221.0886482,,$0.003678
1508,JOBS,JobsCoin,36908.6292721,-16.41%,$0.000348
1509,EXN,ExchangeN,35509.3955694,0.31%,$0.006963
1510,CMT,Comet,35369.2420739,10.92%,$0.040522
1511,EUC,Eurocoin,34580.7328304,-22.84%,$0.002785
1512,DRS,Digital Rupees,34501.6330698,,$0.000068
1513,BRAT,BROTHER,34134.9703674,,$0.000213
1514,VISIO,Visio,31964.7063406,-0.07%,$0.000624
1515,CF,Californium,31518.9632731,22.08%,$0.012881
1516,VEC2,VectorAI,31038.9418995,,$0.001751
1517,RED,RedCoin,30959.1363986,20.37%,$0.000418
1518,YTN,YENTEN,30150.9123096,-4.98%,$0.003564
1519,CACH,CacheCoin,30085.4126193,3.60%,$0.007172
1520,CPN,CompuCoin,30045.8520674,0.31%,$0.001532
1521,LTCR,Litecred,29465.0350189,27.66%,$0.000975
1522,GPL,Gold Pressed ...,29274.1868261,11.99%,$0.114117
1523,DBTC,Debitcoin,28824.6802126,-62.65%,$0.001601
1524,ZYD,Zayedcoin,28692.5273996,18.22%,$0.004595
1525,FUZZ,FuzzBalls,28584.7379306,,$0.005918
1526,VTA,Virtacoin,28293.8915546,0.70%,$0.000005
1527,GRIM,Grimcoin,28214.109399,-3.26%,$0.000418
1528,PIE,PIECoin,28140.9220029,,$0.002546
1529,QBIC,Qbic,28113.9946272,-0.56%,$0.008927
1530,MAY,Theresa May Coin,27995.1535643,-0.02%,$0.000427
1531,ROOFS,Roofs,27154.2436707,0.31%,$0.000209
1532,PEX,PosEx,25450.6825533,,$0.010374
1533,CNNC,Cannation,24316.4075144,3.99%,$0.009817
1534,VLT,Veltor,23583.9822248,0.55%,$0.042505
1535,CAB,Cabbage,23394.4162036,3.54%,$0.002228
1536,COAL,BitCoal,23252.9660677,-0.19%,$0.005167
1537,KNC,KingN Coin,22623.6769848,,$11.26
1538,PONZI,PonziCoin,22003.5246355,84.06%,$0.025553
1539,ICON,Iconic,21693.0805864,1.25%,$0.036588
1540,BNX,BnrtxCoin,21263.6533453,0.30%,$0.000627
1541,FRV,Fitrova,21145.7096874,-0.75%,$0.000003
1542,ESC,Escroco,20551.3411908,0.31%,$0.009539
1543,MAR,Marijuanacoin,20448.4078911,15.74%,$0.012533
1544,PLNC,PLNcoin,20440.4089901,,$0.001196
1545,SONG,SongCoin,20406.6021095,,$0.000627
1546,ADN,Adrenaline,20311.667253,-30.35%,$0.001741
1547,LUNA,Luna Coin,19225.5623865,-4.20%,$0.011267
1548,NTWK,Network Token,18755.6794703,,$0.001185
1549,VUC,Virta Unique ...,17587.6436768,0.88%,$0.000280
1550,BIP,BipCoin,17561.5186002,-15.96%,$0.010792
1551,JS,JavaScript Token,16693.5851384,0.46%,$0.002089
1552,WBB,Wild Beast Block,16603.9398704,0.76%,$0.091271
1553,WORM,HealthyWormCoin,16353.2323194,,$0.000142
1554,CXT,Coinonat,16341.4272656,12.55%,$0.001895
1555,SANDG,Save and Gain,16004.2936656,,$0.005222
1556,CRDNC,Credence Coin,15557.5713951,4.49%,$0.004540
1557,HONEY,Honey,15502.7609609,-29.02%,$0.034001
1558,MILO,MiloCoin,15186.4278855,,$0.001407
1559,SLEVIN,Slevin,14646.337925,0.48%,$0.000209
1560,GEERT,GeertCoin,14231.3987577,0.67%,$0.002795
1561,NUKO,Nekonium,14204.7398613,-22.49%,$0.001184
1562,KRONE,Kronecoin,14007.0323238,-6.38%,$0.001950
1563,BLN,Bolenum,13925.2531645,,$0.001393
1564,ARB,ARbit,13917.3070669,-2.27%,$0.001462
1565,SOCC,SocialCoin,13402.9259856,-1.81%,$0.009678
1566,ATX,Artex Coin,13077.0311006,0.31%,$0.000696
1567,PLACO,PlayerCoin,12226.37228,0.31%,$0.000348
1568,SCS,SpeedCash,12045.2217932,-42.78%,$0.020958
1569,IBANK,iBank,11345.4373688,,$0.002507
1570,RKC,Royal Kingdom...,11312.1210881,-1.05%,$0.004190
1571,LTCU,LiteCoin Ultra,10266.7106388,-3.52%,$0.009955
1572,VOLT,Bitvolt,9263.94552229,0.57%,$0.000558
1573,BSC,BowsCoin,7728.65812382,5.58%,$0.001393
1574,ARGUS,Argus,7327.43236331,9.44%,$0.006381
1575,DOLLAR,Dollar Online,6350.39597716,0.31%,$0.008425
1576,CTIC2,Coimatic 2.0,5653.40909284,0.31%,$0.000418
1577,BAS,BitAsean,5621.4917699,0.12%,$0.001124
1578,CONX,Concoin,5544.78732197,3.20%,$0.007450
1579,ACP,AnarchistsPrime,4307.86520376,0.86%,$0.000980
1580,GLS,GlassCoin,4106.68852553,1.01%,$0.001332
1581,ITZ,Interzone,3693.00332288,0.31%,$0.001393
1582,COUPE,Coupecoin,3617.29032117,-10.22%,$0.000017
1583,WOMEN,WomenCoin,3078.90134527,0.31%,$0.000070
1584,CTIC3,Coimatic 3.0,2633.68864572,26.39%,$0.001166
1585,CREVA,CrevaCoin,2533.75203297,0.31%,$0.000070
1586,MGM,Magnum,2483.99026048,0.31%,$0.000557
1587,VLTC,Vault Coin,2115.63169786,0.31%,$0.000070
1588,NANOX,Project-X,2016.21512528,-11.52%,$25761.72
1589,AI,POLY AI,317.366319737,0.25%,$0.000139
1590,LVPS,LevoPlus,288.482600457,,$0.000141
1591,CKUSD,CK USD,?,0.57%,$0.996692
1592,XIN,Infinity Econ...,?,-1.48%,$0.004973
1593,CONI,Coni,?,-0.54%,$0.025709
1594,SBTC,Super Bitcoin,?,-10.98%,$8.15
1595,PAI,Project Pai,?,1.02%,$0.365432
1596,MCC,Moving Cloud ...,?,-22.14%,$0.031712
1597,HYC,HYCON,?,-3.50%,$0.029456
1598,SAC,Smart Applica...,?,-2.27%,$6.48
1599,CAN,Content and A...,?,0.07%,$0.007601
1600,EDU,EduCoin,?,-10.29%,$0.000556
1601,IQ,Everipedia,?,-0.57%,$0.013744
1602,HIT,HitChain,?,2.30%,$0.000466
1603,NPXSXEM,Pundi X NEM,?,-7.66%,$0.001859
1604,PLY,PlayCoin,?,5.63%,$0.125910
1605,INB,Insight Chain,?,-0.25%,$0.313530
1606,DFT,DigiFinexToken,?,3.56%,$0.297108
1607,XPX,ProximaX,?,1.12%,$0.004150
1608,KAN,BitKan,?,0.70%,$0.005848
1609,ZIP,Zipper,?,-1.50%,$0.001644
1610,MT,MyToken,?,-5.26%,$0.004763
1611,SDA,Six Domain Chain,?,-10.38%,$0.009702
1612,VEX,Vexanium,?,-19.06%,$0.023051
1613,UBEX,Ubex,?,0.76%,$0.016923
1614,FIL,Filecoin [Fut...,?,-0.60%,$4.75
1615,KCASH,Kcash,?,0.20%,$0.025741
1616,ENGT,Engagement Token,?,0.67%,$0.005483
1617,TIC,Thingschain,?,-11.19%,$0.000482
1618,FREC,Freyrchain,?,1.32%,$0.004093
1619,AVH,Animation Vis...,?,2.59%,$0.001393
1620,KNOW,KNOW,?,-1.61%,$0.031895
1621,GSC,Global Social...,?,0.42%,$0.014451
1622,SOP,SoPay,?,2.78%,$0.007354
1623,MOF,Molecular Future,?,5.73%,$0.136184
1624,LIGHT,LightChain,?,-13.12%,$0.000199
1625,UST,Ultra Salescloud,?,4.51%,$0.069793
1626,UIP,UnlimitedIP,?,-6.55%,$0.004879
1627,MAG,Maggie,?,-1.44%,$0.002063
1628,RRC,RRCoin,?,-5.55%,$0.019131
1629,HOLD,HOLD,?,5.60%,$0.003415
1630,PNT,Penta,?,-1.52%,$0.001291
1631,UCT,Ubique Chain ...,?,5.03%,$0.028801
1632,RATING,DPRating,?,0.47%,$0.000751
1633,DAC,Davinci Coin,?,18.76%,$0.008191
1634,MEET,CoinMeet,?,5.84%,$0.019395
1635,DPN,DIPNET,?,-1.04%,$0.002709
1636,INO,INO COIN,?,-0.24%,$0.487582
1637,KST,StarCoin,?,-15.73%,$0.009767
1638,FTI,FansTime,?,13.53%,$0.003919
1639,WIKI,Wiki Token,?,-0.28%,$1.11
1640,HAND,ShowHand,?,0.21%,$0.000022
1641,ESHIP,EliteShipperT...,?,-4.52%,$0.000118
1642,INCX,International...,?,-2.58%,$0.005405
1643,WIN,WinToken,?,0.09%,$0.000844
1644,YCC,Yuan Chain Coin,?,1.64%,$0.013854
1645,HDAC,Hdac,?,-6.32%,$0.055807
1646,EXT,Experience Token,?,0.10%,$0.001171
1647,INC,Influence Chain,?,-5.54%,$0.048052
1648,DACC,DACC,?,1.54%,$0.000597
1649,FTO,FuturoCoin,?,0.07%,$9.16
1650,BTN,BitNewChain,?,-2.36%,$0.055840
1651,TOTO,Tourist Token,?,-13.64%,$0.000069
1652,LXT,Litex,?,-5.42%,$0.010648
1653,BOC,BingoCoin,?,0.88%,$0.151904
1654,XUC,Exchange Union,?,-0.41%,$4.48
1655,ESS,Essentia,?,-1.24%,$0.008790
1656,TRIO,Tripio,?,0.09%,$0.002823
1657,CBC,Cashbery Coin,?,-1.62%,$1.63
1658,STC,StarChain,?,-1.55%,$0.013263
1659,UBTC,United Bitcoin,?,9.14%,$4.20
1660,BCX,BitcoinX,?,-2.06%,$0.004589
1661,QNO,QYNO,?,28.77%,$0.299667
1662,AVINOC,AVINOC,?,2.92%,$0.008439
1663,IMT,Moneytoken,?,,$0.002942
1664,INSUR,InsurChain,?,-5.04%,$0.000581
1665,ADK,Aidos Kuneen,?,,$19.50
1666,SLT,Social Lendin...,?,2.24%,$0.012477
1667,EDS,Endorsit,?,-1.25%,$0.000135
1668,ICR,InterCrone,?,3.35%,$0.660714
1669,GARD,Hashgard,?,-4.20%,$0.000158
1670,GSE,GSENetwork,?,-0.89%,$0.006864
1671,IIC,Intelligent I...,?,4.22%,$0.000418
1672,EPLUS,EPLUS Coin,?,20.59%,$4.31
1673,BQT,Blockchain Qu...,?,-1.99%,$0.027986
1674,PKG,PKG Token,?,-2.09%,$0.000289
1675,LINA,Lina,?,5.36%,$0.024721
1676,IPC,IPChain,?,-2.58%,$0.185008
1677,CHAT,ChatCoin,?,6.53%,$0.015905
1678,PSM,PRASM,?,-15.65%,$0.002350
1679,PRS,PressOne,?,14.05%,$0.055935
1680,OWN,OWNDATA,?,5.64%,$0.000238
1681,OF,OFCOIN,?,-2.86%,$0.000259
1682,SEN,Consensus,?,0.80%,$0.005467
1683,WETH,WETH,?,1.11%,$280.17
1684,XCEL,XcelToken,?,-5.51%,$0.061650
1685,TOPC,TopChain,?,-0.79%,$0.006440
1686,DASC,DasCoin,?,-3.38%,$0.050783
1687,TOS,ThingsOperati...,?,5.28%,$0.025040
1688,TMC,Timicoin,?,0.12%,$0.063243
1689,MXM,Maximine Coin,?,0.84%,$0.005562
1690,GET,Themis,?,11.09%,$0.009153
1691,COU,Couchain,?,0.37%,$0.000033
1692,LBTC,Lightning Bit...,?,4.90%,$8.79
1693,READ,Read,?,3.58%,$0.005717
1694,ABX,Arbidex,?,-17.54%,$0.028319
1695,FKX,Knoxstertoken,?,23.71%,$0.009287
1696,VIKKY,VikkyToken,?,10.67%,$0.000170
1697,HLC,HalalChain,?,-3.92%,$0.023189
1698,AT,AWARE,?,-0.69%,$0.004528
1699,IOV,Carlive Chain,?,-7.36%,$0.003109
1700,KBC,Karatgold Coin,?,-2.09%,$0.005710
1701,FAIR,FairGame,?,1.64%,$0.005921
1702,WWB,Wowbit,?,-1.45%,$0.055670
1703,BNN,BrokerNekoNet...,?,-16.57%,$0.000073
1704,RDC,Ordocoin,?,-0.08%,$0.000070
1705,CZR,CanonChain,?,2.57%,$0.009768
1706,ATCC,ATC Coin,?,-3.85%,$0.015675
1707,CARD,Cardstack,?,3.16%,$0.002295
1708,EBC,EBCoin,?,14.62%,$0.001874
1709,SCC,StockChain,?,6.53%,$0.002771
1710,IDT,InvestDigital,?,-2.79%,$0.011102
1711,DELTA,DeltaChain,?,19.03%,$0.000077
1712,BIFI,Bitcoin File,?,11.06%,$0.010009
1713,SAL,SalPay,?,-5.45%,$0.022702
1714,GBC,Gold Bits Coin,?,-48.30%,$0.243945
1715,OC,OceanChain,?,-1.71%,$0.001254
1716,MCT,Master Contra...,?,0.08%,$0.004096
1717,WT,WeToken,?,1.90%,$0.004659
1718,SEER,SEER,?,0.45%,$0.002433
1719,CYFM,CyberFM,?,4.91%,$0.000033
1720,EGCC,Engine,?,4.63%,$0.000986
1721,PC,Promotion Coin,?,2.61%,$0.000339
1722,ACDC,Volt,?,-0.05%,$0.001079
1723,CRE,Cybereits,?,0.32%,$0.011109
1724,KEY,KEY,?,1.53%,$0.002281
1725,EST,Esports Token,?,-7.85%,$0.009400
1726,ECH,Etherecash,?,7.41%,$0.006615
1727,ABDT,Atlantis Blue...,?,-3.91%,$0.007743
1728,FUNDZ,FundToken,?,1.35%,$0.012067
1729,CAR,CarBlock,?,-2.34%,$0.003474
1730,MOZO,Mozo Token,?,-19.15%,$0.010270
1731,APL,Apollo Currency,?,-2.84%,$0.002413
1732,OTB,OTCBTC Token,?,-0.97%,$0.074934
1733,SHOW,Show,?,-2.72%,$0.001155
1734,OPEN,Open Platform,?,-8.75%,$0.017312
1735,DACS,DACSEE,?,-5.47%,$0.008048
1736,SFU,Saifu,?,9.25%,$0.081602
1737,LEMO,LemoChain,?,9.44%,$0.028176
1738,BNK,Bankera,?,2.11%,$0.003369
1739,BAAS,BaaSid,?,-6.33%,$0.001393
1740,THR,ThoreCoin,?,0.50%,$22.75
1741,PMA,PumaPay,?,3.27%,$0.001410
1742,MSD,MSD,?,2.99%,$0.005291
1743,IFC,Infinitecoin,?,-25.00%,$0.000046
1744,CDM,Condominium,?,-4.78%,$0.006371
1745,DAV,DAV Token,?,22.74%,$0.013612
1746,RCD,RECORD,?,30.76%,$0.015102
1747,B2X,SegWit2x,?,-9.02%,$0.219946
1748,DRG,Dragon Coins,?,2.85%,$0.159845
1749,BOE,Bodhi [ETH],?,-4.14%,$0.038292
1750,XID,Sphre AIR ,?,-0.35%,$0.039606
1751,QNT,Quant,?,16.84%,$0.404466
1752,NUG,Nuggets,?,4.34%,$0.001329
1753,SWTC,Jingtum Tech,?,-5.53%,$0.001442
1754,ATMI,Atonomi,?,-8.37%,$0.010691
1755,GTM,Gentarium,?,5.37%,$1.25
1756,HSC,HashCoin,?,-2.17%,$0.000476
1757,SIC,Swisscoin,?,-24.77%,$0.000418
1758,CMS,COMSA [XEM],?,-2.57%,$0.136299
1759,KXC,KingXChain,?,5.88%,$0.000104
1760,LRN,Loopring [NEO],?,-1.50%,$0.073904
1761,PXC,Pixie Coin,?,0.13%,$0.000703
1762,CLUB,ClubCoin,?,-14.15%,$0.453545
1763,XMC,Monero Classic,?,0.95%,$1.54
1764,MORE,Mithril Ore,?,-0.13%,$28.02
1765,PDX,PayDay Coin,?,-15.41%,$1.40
1766,FTT,FarmaTrust,?,-10.80%,$0.002727
1767,LSTR,Luna Stars,?,0.31%,$0.000313
1768,SVD,savedroid,?,-2.45%,$0.001104
1769,MRPH,Morpheus.Network,?,1.95%,$0.200968
1770,IDOL,IDOL COIN,?,-2.73%,$0.000069
1771,DX,DxChain Token,?,-2.81%,$0.000352
1772,WC,WINCOIN,?,-6.88%,$0.297943
1773,BWX,Blue Whale Token,?,7.34%,$0.000600
1774,PWV,Wavebase,?,103.85%,$0.006247
1775,SC2,SecureCloudCoin,?,-40.35%,$0.019217
1776,KARMA,KARMA,?,15.12%,$0.001177
1777,GOD,Bitcoin God,?,-8.88%,$14.64
1778,BKBT,BeeKan,?,0.86%,$0.001684
1779,TCH,Thore Cash,?,-33.80%,$0.039475
1780,ZP,Zen Protocol,?,-4.99%,$0.916629
1781,TDC,Trendercoin,?,5.50%,$0.000110
1782,EMPR,empowr coin,?,-8.42%,$0.177358
1783,YOU,YOU COIN,?,2.46%,$0.007331
1784,SCC,SiaCashCoin,?,8.65%,$0.000020
1785,COMP,Compound Coin,?,12.34%,$0.000055
1786,BBK,Brickblock,?,10.24%,$0.042498
1787,NCP,Newton Coin P...,?,1.36%,$0.000012
1788,VTHO,VeThor Token,?,-3.50%,$0.003401
1789,BBS,BBSCoin,?,214.25%,$0.000006
1790,NEWOS,NewsToken,?,7.57%,$0.008026
1791,SPX,Sp8de,?,3.65%,$0.000192
1792,BCDN,BlockCDN,?,2.07%,$0.002603
1793,COTN,CottonCoin,?,81.01%,$0.690693
1794,XTRD,XTRD,?,-11.51%,$0.003994
1795,GIC,Giant,?,6.93%,$0.704328
1796,GVE,Globalvillage...,?,2.98%,$0.001721
1797,MVL,Mass Vehicle ...,?,5.13%,$0.002884
1798,ESN,Ethersocial,?,-0.10%,$0.087102
1799,CMS,COMSA [ETH],?,-1.28%,$0.138104
1800,DWS,DWS,?,-51.81%,$0.033121
1801,ETZ,Ether Zero,?,-7.76%,$0.090633
1802,ERC20,ERC20,?,27.26%,$0.447729
1803,PCO,Pecunio,?,-32.88%,$0.534723
1804,ETT,EncryptoTel [...,?,1.25%,$0.018729
1805,HRC,Haracoin,?,-8.57%,$0.121150
1806,VCT,ValueCyberToken,?,2.98%,$0.025904
1807,SDS,Alchemint Sta...,?,-16.76%,$0.007924
1808,BTK,Bitcoin Token,?,-0.73%,$0.000071
1809,SNIP,SnipCoin,?,-1.52%,$0.000320
1810,PGN,Pigeoncoin,?,-1.12%,$0.000162
1811,XAP,Apollon,?,-4.64%,$0.015528
1812,VDG,VeriDocGlobal,?,-4.61%,$0.008720
1813,YLC,YoloCash,?,-0.21%,$0.001798
1814,HORUS,HorusPay,?,-0.66%,$0.017302
1815,VITAE,Vitae,?,4.57%,$0.221717
1816,RBMC,Rubex Money,?,-5.51%,$0.001601
1817,DNZ,Adenz,?,60.48%,$0.222790
1818,NRG,Energi,?,-0.29%,$0.347850
1819,LUC,Level Up Coin,?,-13.08%,$0.002593
1820,MEETONE,MEET.ONE,?,-0.69%,$0.003902
1821,EAG,EA Coin,?,6.12%,$0.004526
1822,ELI,Eligma Token,?,-7.62%,$0.017037
1823,BCV,BitCapitalVendor,?,0.05%,$0.004645
1824,PUREX,Purex,?,-11.86%,$0.074848
1825,XBI,Bitcoin Incog...,?,-7.08%,$0.062100
1826,EJOY,EJOY,?,3.59%,$0.000188
1827,PWR,Powercoin,?,0.31%,$0.000070
1828,FLM,FolmCoin,?,84.05%,$0.028742
1829,GARY,President Joh...,?,-34.00%,$0.031272
1830,WYS,wys Token,?,4.43%,$0.034943
1831,VIPS,Vipstar Coin,?,-6.21%,$0.000418
1832,PRES,President Trump,?,-0.49%,$0.010364
1833,TESLA,TeslaCoilCoin,?,-2.24%,$1.69
1834,BITCF,First Bitcoin...,?,0.40%,$0.075684
1835,XOT,Internet of T...,?,0.31%,$126.02
1836,VULC,VULCANO,?,-2.82%,$0.008230
1837,TALAO,Talao,?,15.92%,$0.110884
1838,BUBO,Budbo,?,6.95%,$0.014950
1839,W3C,W3Coin,?,3.14%,$0.000070
1840,WA,WA Space,?,0.30%,$0.003412
1841,TER,TerraNova,?,8.74%,$0.558501
1842,XPAT,Bitnation,?,5.02%,$0.000126
1843,ECT,SuperEdge,?,174.91%,$0.000205
1844,ABLX,ABLE,?,-3.57%,$0.001709
1845,AEG,Aegeus,?,-2.66%,$0.024834
1846,ANI,Animecoin,?,-12.15%,$0.003412
1847,XXX,AdultChain,?,-8.82%,$0.011001
1848,ORS,ORS Group,?,2.15%,$0.036655
